Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V26-176_b,,1.3,7774.87841796875,,,8233.2900390625,7783.2900390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.31,7817.60400390625,,,8264.373046875,7822.373046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.32,7860.326171875,,,8294.4560546875,7865.4560546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.33,7903.03857421875,,,8327.5390625,7910.5390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.34,7945.7705078125,,,8356.35546875,7953.35595703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.35,7988.501953125,,,8425.63671875,7997.63671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.36,8033.0498046875,,,8450.92578125,8039.92578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.37,8077.5908203125,,,8471.6787109375,8081.6787109375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.38,8122.1298828125,,,8492.61328125,8126.61279296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.39,8166.68017578125,,,8528.9150390625,8171.9150390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.4,8211.23046875,,,8586.2177734375,8214.2177734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.41,8255.24609375,,,8602.0712890625,8256.0712890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.42,8299.25390625,,,8653.9248046875,8298.9248046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.43,8343.2578125,,,8697.0078125,8345.0078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.44,8387.265625,,,8750.623046875,8388.623046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.45,8431.283203125,,,8814.23828125,8427.23828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.46,8474.916015625,,,8861.8447265625,8472.8447265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.47,8518.552734375,,,8893.451171875,8515.451171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.48,8562.17578125,,,8941.4169921875,8560.4169921875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.49,8605.814453125,,,8991.740234375,8605.740234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.5,8649.4404296875,,,9065.064453125,8644.064453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.51,8691.7158203125,,,9096.890625,8685.890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.52,8733.99609375,,,9137.716796875,8729.716796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.53,8776.27734375,,,9193.54296875,8771.54296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.54,8818.5537109375,,,9247.369140625,8812.369140625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.55,8860.830078125,,,9316.1953125,8850.1953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.56,8903.95703125,,,9352.896484375,8893.896484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.57,8947.1025390625,,,9392.5966796875,8938.5966796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.58,8990.224609375,,,9439.296875,8984.296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.59,9033.3564453125,,,9503.998046875,9032.998046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.6,9076.4736328125,,,9561.6982421875,9076.6982421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.61,9136.4599609375,,,9623.376953125,9131.376953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.62,9196.4599609375,,,9679.3095703125,9195.3095703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.63,9256.4404296875,,,9752.6845703125,9252.6845703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.64,9316.4326171875,,,9847.060546875,9313.060546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.65,9376.4150390625,,,9960.4365234375,9367.4365234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.66,9465.1416015625,,,10026.041015625,9460.041015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.67,9553.861328125,,,10113.64453125,9546.64453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.68,9642.587890625,,,10210.2490234375,9639.2490234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.69,9731.3095703125,,,10361.8525390625,9721.8525390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.7,9820.0341796875,,,10502.45703125,9804.45703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.71,9900.5087890625,,,10567.2666015625,9885.2666015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.72,9981.01171875,,,10645.2294921875,9970.2294921875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.73,10061.5009765625,,,10722.9296875,10053.9296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.74,10141.9609375,,,10835.291015625,10132.291015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.75,10222.455078125,,,10976.65234375,10209.65234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.76,10299.0810546875,,,11024.5703125,10280.5703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.77,10375.69140625,,,11075.943359375,10364.943359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.78,10452.298828125,,,11156.31640625,10441.31640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.79,10528.9208984375,,,11244.689453125,10517.689453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.8,10605.525390625,,,11385.0625,10605.0625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.81,10677.7861328125,,,11439.0224609375,10672.0224609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.82,10750.0439453125,,,11514.9833984375,10744.9833984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.83,10822.3076171875,,,11590.943359375,10818.943359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.84,10894.5322265625,,,11682.904296875,10892.904296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.85,10966.7880859375,,,11798.8642578125,10964.8642578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.86,11039.8916015625,,,11863.0126953125,11039.0126953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.87,11112.984375,,,11904.8876953125,11111.8876953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.88,11186.0869140625,,,11975.466796875,11187.466796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.89,11259.1806640625,,,12051.236328125,11260.236328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.9,11332.2919921875,,,12165.005859375,11334.005859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.91,11403.6689453125,,,12201.6953125,11402.6953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.92,11475.07421875,,,12252.384765625,11475.384765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.93,11546.427734375,,,12308.0751953125,11548.0751953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.94,11617.8447265625,,,12365.7646484375,11626.7646484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.95,11689.205078125,,,12465.4990234375,11700.4990234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.96,11758.4140625,,,12511.251953125,11763.251953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.97,11827.630859375,,,12551.0498046875,11833.0498046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.98,11896.8515625,,,12601.56640625,11901.56640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,1.99,11966.0439453125,,,12652.6083984375,11973.6083984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.0,12035.25,,,12748.6513671875,12047.6513671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.01,12103.154296875,,,12788.625,12115.625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.02,12171.0166015625,,,12832.5595703125,12181.5595703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.03,12238.904296875,,,12888.248046875,12251.248046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.04,12306.794921875,,,12970.9375,12313.9375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.05,12374.673828125,,,13069.669921875,12383.669921875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.06,12442.830078125,,,13115.560546875,12444.560546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.07,12510.966796875,,,13153.4951171875,12510.4951171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.08,12579.103515625,,,13214.4287109375,12583.4287109375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.09,12647.25,,,13280.36328125,12646.36328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.1,12715.4208984375,,,13360.2978515625,12710.2978515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.11,12776.501953125,,,13417.8623046875,12769.8623046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.12,12837.6142578125,,,13453.9443359375,12833.9443359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.13,12898.7216796875,,,13506.025390625,12892.025390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.14,12959.845703125,,,13579.107421875,12957.107421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.15,13020.9521484375,,,13683.1884765625,13021.1884765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.16,13079.37109375,,,13716.0341796875,13078.0341796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.17,13137.814453125,,,13748.8798828125,13135.8798828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.18,13196.2587890625,,,13815.7265625,13193.7265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.19,13254.6953125,,,13863.572265625,13250.572265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.2,13313.1259765625,,,13953.41796875,13313.41796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.21,13368.7626953125,,,13996.390625,13370.390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.22,13424.3935546875,,,14049.36328125,13426.36328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.23,13480.048828125,,,14099.3349609375,13486.3349609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.24,13535.6943359375,,,14176.3076171875,13547.3076171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.25,13591.32421875,,,14272.2802734375,13594.2802734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.26,13650.0,,,14309.650390625,13652.650390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.27,13708.6826171875,,,14371.6259765625,13711.6259765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.28,13767.384765625,,,14421.2109375,13772.2109375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.29,13826.0517578125,,,14500.796875,13828.796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.3000000000000003,13884.748046875,,,14589.3828125,13890.3828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.31,13940.232421875,,,14639.076171875,13946.076171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.32,13995.736328125,,,14697.7685546875,13998.7685546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.33,14051.20703125,,,14747.1298828125,14051.1298828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.34,14106.689453125,,,14814.6298828125,14101.6298828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.35,14162.1923828125,,,14906.130859375,14153.130859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.36,14217.5341796875,,,14950.8359375,14205.8359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.37,14272.861328125,,,15005.763671875,14260.763671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.38,14328.18359375,,,15060.2529296875,14319.2529296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.39,14383.5048828125,,,15132.7431640625,14374.7431640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.4,14438.8486328125,,,15212.2333984375,14429.2333984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.41,14495.232421875,,,15276.2587890625,14493.2587890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.42,14551.6064453125,,,15330.2841796875,14551.2841796875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.43,14607.9609375,,,15402.310546875,14604.310546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.44,14664.341796875,,,15480.3359375,14658.3359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.45,14720.7109375,,,15558.361328125,14710.361328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.46,14776.18359375,,,15604.482421875,14770.482421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.47,14831.6552734375,,,15658.603515625,14821.603515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.48,14887.142578125,,,15701.7255859375,14880.7255859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.49,14942.603515625,,,15776.1728515625,14929.1728515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.5,14998.05859375,,,15828.0302734375,14988.0302734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.51,15054.1025390625,,,15890.01171875,15045.01171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.52,15110.1220703125,,,15954.994140625,15102.994140625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.53,15166.1689453125,,,16014.9755859375,15163.9755859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.54,15222.2041015625,,,16082.9580078125,15219.9580078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.5500000000000003,15278.232421875,,,16160.939453125,15277.939453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.56,15333.291015625,,,16220.3623046875,15331.3623046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.57,15388.3251953125,,,16272.78515625,15386.78515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.58,15443.375,,,16328.208984375,15450.208984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.59,15498.419921875,,,16397.37109375,15501.3720703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.6,15553.4609375,,,16471.703125,15556.7021484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.61,15611.267578125,,,16503.8828125,15610.8828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.62,15669.07421875,,,16564.0625,15673.0634765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
