/* DATA DESCRIPTION:
Citation:	Shackleton, Nicholas J; Hall, Michael A; Vincent, Edith (2000): Stable carbon and oxygen isotope ratios of benthic foraminifera from sediment core MD95-2042 on the Iberian margin, North Atlantic. PANGAEA, https://doi.org/10.1594/PANGAEA.58220, 
	In supplement to: Shackleton, NJ et al. (2000): Phase relationships between millennial-scale events 64,000-24,000 years ago. Paleoceanography, 15(6), 565-569, https://doi.org/10.1029/2000PA000513
Project(s):	International Marine Global Change Study (IMAGES)
Coverage:	LATITUDE: 37.799833 * LONGITUDE: -10.166500
	DATE/TIME START: 1995-07-09T00:00:00 * DATE/TIME END: 1995-07-09T00:00:00
	MINIMUM DEPTH, sediment/rock: 0.00 m * MAXIMUM DEPTH, sediment/rock: 29.80 m
Event(s):	MD95-2042 (MD952042) * LATITUDE: 37.799833 * LONGITUDE: -10.166500 * DATE/TIME: 1995-07-09T00:00:00 * ELEVATION: -3146.0 m * Recovery: 40 m * LOCATION: Marge Ibérique * CAMPAIGN: MD101 (IMAGES I) (URI: hdl:10013/epic.37487.d001) * BASIS: Marion Dufresne (1995) (URI: http://www.institut-polaire.fr/ipev/bases_et_navires/le_marion_dufresne) * METHOD/DEVICE: Calypso Corer (CALYPSO) * COMMENT: XXVII Sections, OK; core bent
Comment:	Analysed size fraction >250 µm
Parameter(s):	DEPTH, sediment/rock [m] (Depth) * GEOCODE
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted, raw data + 0.64 per mil (Shackleton & Opdyke, 1973, doi:10.1016/0033-5894(73)90052-5)
	Cibicidoides wuellerstorfi, δ13C [‰ PDB] (C. wuellerstorfi δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Globobulimina affinis, δ18O [‰ PDB] (G. affinis δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Globobulimina affinis, δ18O [‰ PDB] (G. affinis δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted, raw data -0.3 per mil (compare Fig. 2)
	Globobulimina affinis, δ13C [‰ PDB] (G. affinis δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Hoeglundina elegans, δ18O [‰ PDB] (H. elegans δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Hoeglundina elegans, δ18O [‰ PDB] (H. elegans δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Hoeglundina elegans, δ13C [‰ PDB] (H. elegans δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Melonis barleeanus, δ18O [‰ PDB] (M. barleeanus δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Melonis barleeanus, δ18O [‰ PDB] (M. barleeanus δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Melonis barleeanus, δ13C [‰ PDB] (M. barleeanus δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Uvigerina peregrina, δ18O [‰ PDB] (U. peregrina δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Uvigerina peregrina, δ18O [‰ PDB] (U. peregrina δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Uvigerina peregrina, δ13C [‰ PDB] (U. peregrina δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides spp., δ18O [‰ PDB] (Cibicidoides spp. δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
	Cibicidoides spp., δ18O [‰ PDB] (Cibicidoides spp. δ18O) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: adjusted for vital effect * COMMENT: adjusted
	Cibicidoides spp., δ13C [‰ PDB] (Cibicidoides spp. δ13C) * PI: Shackleton, Nicholas J (http://en.wikipedia.org/wiki/Nicholas_Shackleton) * METHOD/DEVICE: Mass spectrometer VG Prism Multiprep
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	2916 data points
*/
Depth [m]	C. wuellerstorfi δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	C. wuellerstorfi δ18O [‰ PDB] (adjusted, raw data + 0.64 per...)	C. wuellerstorfi δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	G. affinis δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	G. affinis δ18O [‰ PDB] (adjusted, raw data -0.3 per m...)	G. affinis δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	H. elegans δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	H. elegans δ18O [‰ PDB] (adjusted, adjusted for vital ...)	H. elegans δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	M. barleeanus δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	M. barleeanus δ18O [‰ PDB] (adjusted, adjusted for vital ...)	M. barleeanus δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	U. peregrina δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	U. peregrina δ18O [‰ PDB] (adjusted, adjusted for vital ...)	U. peregrina δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)	Cibicidoides spp. δ18O [‰ PDB] (Mass spectrometer VG Prism Mu...)	Cibicidoides spp. δ18O [‰ PDB] (adjusted, adjusted for vital ...)	Cibicidoides spp. δ13C [‰ PDB] (Mass spectrometer VG Prism Mu...)
25.24	2.57	3.21	0.73															
25.28	2.55	3.19	0.82															
25.32	2.47	3.11	0.77															
25.36	2.48	3.12	0.67															
25.40	2.44	3.08	0.55															
25.44	2.61	3.25	0.74															
25.44	2.34	2.98	0.59															
25.48	2.34	2.98	0.50															
25.48	2.54	3.18	0.83															
25.52	2.40	3.04	0.55															
25.56	2.52	3.16	0.65															
25.60	2.28	2.92	0.45															
25.64	2.41	3.05	0.24															
25.68	2.59	3.23	0.27															
25.72	2.49	3.13	0.16															
25.76				3.36	3.06	-2.25				2.93	3.33	-1.70						
25.80				3.67	3.37	-1.84												
25.84				3.75	3.45	-1.76				3.19	3.59	-1.54						
25.88	2.95	3.59	-0.06							3.11	3.51	-1.58						
25.92	2.83	3.47	-0.32							3.11	3.51	-1.57						
25.96				3.90	3.60	-2.13				3.35	3.75	-1.38						
26.00				3.81	3.51	-2.03												
26.04										3.30	3.70	-1.78						
26.08										3.29	3.69	-1.69						
26.12										3.53	3.93	-1.66						
26.16										3.55	3.95	-1.64						
26.20	3.29	3.93	-0.24	4.28	3.98	-2.49												
26.24	3.17	3.81	-0.04							3.69	4.09	-1.70						
26.28	3.38	4.02	-0.03							3.80	4.20	-1.65						
26.32	3.26	3.90	-0.30															
26.36	3.61	4.25	-0.37							3.71	4.11	-1.92						
26.40	3.74	4.38	-0.16	4.60	4.30	-2.10												
26.44	3.80	4.44	0.03															
26.48	3.86	4.50	-0.08															
26.52	3.77	4.41	-0.31															
26.56				4.83	4.53	-2.35										3.84	4.48	-0.61
26.60	3.96	4.60	-0.33	4.89	4.59	-2.33												
26.63				5.03	4.73	-2.39												
26.67	4.20	4.84	-0.23	5.18	4.88	-1.94												
26.70				5.16	4.86	-2.14							4.91	4.76	-1.20			
26.73				5.26	4.96	-2.06												
26.77	4.43	5.07	0.05	5.21	4.91	-1.98												
26.80	4.40	5.04	-0.03										5.19	5.04	-1.29			
26.83	4.55	5.19	0.17	5.25	4.95	-1.77												
26.87	4.32	4.96	-0.03	5.25	4.95	-1.78												
26.90	4.24	4.88	-0.17										5.17	5.02	-1.06			
26.93	4.21	4.85	-0.30	5.38	5.08	-1.97												
26.97	4.24	4.88	-0.05	5.34	5.04	-1.94												
27.00	4.34	4.98	-0.13										5.06	4.91	-1.38			
27.03	4.34	4.98	-0.10	5.38	5.08	-1.75												
27.07	4.45	5.09	-0.04	5.47	5.17	-1.91												
27.10	4.27	4.91	-0.26	5.28	4.98	-1.93							5.26	5.11	-1.26			
27.13	4.27	4.91	-0.14	5.41	5.11	-1.83												
27.17	4.26	4.90	-0.27	5.47	5.17	-1.92												
27.20	4.34	4.98	-0.04										5.01	4.86	-1.28			
27.24	4.39	5.03	-0.14															
27.26				5.33	5.03	-1.91												
27.28				5.33	5.03	-2.02												
27.32				5.20	4.90	-2.09												
27.40				5.12	4.82	-2.14							4.93	4.78	-1.57			
27.44				5.42	5.12	-1.87												
27.48				5.24	4.94	-1.94												
27.52				5.39	5.09	-1.68												
27.56				5.34	5.04	-1.71												
27.60	4.18	4.82	-0.18	5.21	4.91	-1.90				4.60	5.00	-1.72	4.94	4.79	-1.38			
27.64				5.30	5.00	-1.76												
27.68				5.37	5.07	-1.79												
27.80	4.33	4.97	-0.18										4.87	4.72	-1.23			
28.00	4.20	4.84	0.15										4.93	4.78	-1.17			
28.20													4.97	4.82	-0.84			
28.40													4.94	4.79	-1.17			
28.60													4.80	4.65	-1.06			
28.80	3.92	4.56	-0.33															
29.00	4.01	4.65	-0.39															
29.20				5.16	4.86	-2.63												
29.40	3.98	4.62	-0.42	4.96	4.66	-2.27												
29.60				4.87	4.57	-2.60												
29.80	4.03	4.67	-0.55										4.82	4.67	-1.50			
